Trial,Subject,Color,Stimulus,Area of Interest,AOI Group,AOI Scope,AOI Order,AOI Size [px],AOI Coverage [%],Start Time [ms],End Time [ms],Entry Time [ms],Sequence,Net Dwell Time [ms],Dwell Time [ms],Glance Duration [ms],Diversion Duration [ms],First Fixation Duration [ms],Glances Count,Revisits,Fixation Count,Appearance Count,Visible Time [ms],Visible Time [%],Net Dwell Time [%],Dwell Time [%],Fixation Time [ms],Fixation Time [%],Time to First Mouse Click [ms],
Trial005,P29,DarkCyan,rh.avi,torso,,Local,12,21715,1.0,0,110994,485.4,27,25446.6,25094.6,26464.3,27427.1,187.6,23.0,22.0,26.0,3.0,101893.0,91.8,22.9,22.6,24852.2,22.4,-,
Trial005,P30,DarkGoldenrod,rh.avi,torso,,Local,12,21715,1.0,0,111114,571.7,29,28298.5,29470.1,31163.5,32564.6,223.9,37.0,36.0,41.0,3.0,101893.0,91.7,25.5,26.5,29305.2,26.4,-,
Trial005,P31,DarkGray,rh.avi,torso,,Local,12,21715,1.0,0,111034,19780.7,112,13178.1,12743.0,14155.6,15137.3,252.0,22.0,21.0,26.0,3.0,101893.0,91.8,11.9,11.5,12495.2,11.3,-,
Trial005,P32,DarkGreen,rh.avi,torso,,Local,12,21715,1.0,0,111049,299.4,18,14859.3,12973.8,14348.0,15197.5,180.0,23.0,22.0,31.0,3.0,101893.0,91.8,13.4,11.7,12514.9,11.3,-,
Trial006,P33,DarkKhaki,rh.avi,torso,,Local,12,21715,1.0,0,110996,3181.4,43,11377.4,9799.3,10882.5,11702.2,593.9,19.0,18.0,20.0,3.0,101893.0,91.8,10.3,8.8,9723.1,8.8,-,
Trial006,P24,Coral,hh.avi,speaker 2,,Local,1,37128,1.8,0,65221,-,-,8.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,13786.0,21.1,0.0,0.0,0.0,0.0,-,
Trial006,P25,CornflowerBlue,hh.avi,speaker 2,,Local,1,37128,1.8,0,65229,23052.2,123,292.0,236.0,280.1,304.0,236.0,1.0,0.0,1.0,1.0,13786.0,21.1,0.4,0.4,236.0,0.4,-,
Trial007,P26,Crimson,hh.avi,speaker 2,,Local,1,37128,1.8,0,65237,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,13786.0,21.1,0.0,0.0,0.0,0.0,-,
Trial009,P27,Cyan,hh.avi,speaker 2,,Local,1,37128,1.8,0,65230,21708.6,120,1183.5,1347.6,1495.4,1623.4,399.8,3.0,2.0,3.0,1.0,13786.0,21.1,1.8,2.1,1347.6,2.1,-,
Trial006,P28,DarkBlue,hh.avi,speaker 2,,Local,1,37128,1.8,0,65107,-,-,12.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,13786.0,21.2,0.0,0.0,0.0,0.0,-,
Trial006,P29,DarkCyan,hh.avi,speaker 2,,Local,1,37128,1.8,0,65085,-,-,8.2,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,13786.0,21.2,0.0,0.0,0.0,0.0,-,
Trial006,P30,DarkGoldenrod,hh.avi,speaker 2,,Local,1,37128,1.8,0,65111,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,13786.0,21.2,0.0,0.0,0.0,0.0,-,
Trial006,P31,DarkGray,hh.avi,speaker 2,,Local,1,37128,1.8,0,65121,-,-,4.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,13786.0,21.2,0.0,0.0,0.0,0.0,-,
Trial006,P32,DarkGreen,hh.avi,speaker 2,,Local,1,37128,1.8,0,65122,30715.5,140,207.3,116.0,116.0,196.0,116.0,1.0,0.0,1.0,1.0,13786.0,21.2,0.3,0.2,116.0,0.2,-,
Trial007,P33,DarkKhaki,hh.avi,speaker 2,,Local,1,37128,1.8,0,65067,-,-,8.2,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,13786.0,21.2,0.0,0.0,0.0,0.0,-,
Trial006,P24,Coral,hh.avi,speaker 1,,Local,2,39240,1.9,0,65221,-,-,112.6,0.0,28.1,28.1,0.0,0.0,-,0.0,1.0,13786.0,21.1,0.2,0.0,0.0,0.0,-,
Trial006,P25,CornflowerBlue,hh.avi,speaker 1,,Local,2,39240,1.9,0,65229,25223.7,128,811.6,1371.8,1411.8,1459.8,1371.8,1.0,0.0,1.0,1.0,13786.0,21.1,1.2,2.1,1371.8,2.1,-,
Trial007,P26,Crimson,hh.avi,speaker 1,,Local,2,39240,1.9,0,65237,20572.3,115,128.0,87.9,152.0,196.0,87.9,1.0,0.0,1.0,1.0,13786.0,21.1,0.2,0.1,87.9,0.1,-,
Trial009,P27,Cyan,hh.avi,speaker 1,,Local,2,39240,1.9,0,65230,23368.4,124,4983.4,4719.4,4919.1,5091.1,1315.7,5.0,4.0,6.0,1.0,13786.0,21.1,7.6,7.2,4719.4,7.2,-,
Trial006,P28,DarkBlue,hh.avi,speaker 1,,Local,2,39240,1.9,0,65107,28094.6,136,958.5,1103.2,1103.2,1226.8,67.6,2.0,1.0,3.0,1.0,13786.0,21.2,1.5,1.7,1079.6,1.7,-,
Trial006,P29,DarkCyan,hh.avi,speaker 1,,Local,2,39240,1.9,0,65085,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,13786.0,21.2,0.0,0.0,0.0,0.0,-,
Trial006,P30,DarkGoldenrod,hh.avi,speaker 1,,Local,2,39240,1.9,0,65111,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,13786.0,21.2,0.0,0.0,0.0,0.0,-,
Trial006,P31,DarkGray,hh.avi,speaker 1,,Local,2,39240,1.9,0,65121,24203.6,126,1027.9,939.6,1059.7,1155.8,199.8,2.0,1.0,2.0,1.0,13786.0,21.2,1.6,1.4,939.6,1.4,-,
Trial006,P32,DarkGreen,hh.avi,speaker 1,,Local,2,39240,1.9,0,65122,27040.2,133,1063.5,1343.6,1533.7,1569.7,703.8,2.0,1.0,2.0,1.0,13786.0,21.2,1.6,2.1,1343.6,2.1,-,
Trial007,P33,DarkKhaki,hh.avi,speaker 1,,Local,2,39240,1.9,0,65067,20754.2,117,1563.7,1472.1,1568.0,1652.0,256.0,2.0,1.0,4.0,1.0,13786.0,21.2,2.4,2.3,1411.6,2.2,-,
Trial006,P24,Coral,hh.avi,brown toy,,Local,3,16048,0.8,0,65221,6818.7,64,832.5,439.9,604.0,715.8,124.0,3.0,2.0,4.0,1.0,16590.0,25.4,1.3,0.7,407.8,0.6,-,
Trial006,P25,CornflowerBlue,hh.avi,brown toy,,Local,3,16048,0.8,0,65229,14181.4,102,87.7,128.0,128.0,172.0,128.0,1.0,0.0,1.0,1.0,16590.0,25.4,0.1,0.2,128.0,0.2,-,
Trial007,P26,Crimson,hh.avi,brown toy,,Local,3,16048,0.8,0,65237,5962.6,60,1627.4,1475.8,1695.3,1939.4,359.8,4.0,3.0,4.0,1.0,16590.0,25.4,2.5,2.3,1475.8,2.3,-,
Trial009,P27,Cyan,hh.avi,brown toy,,Local,3,16048,0.8,0,65230,1691.7,39,5519.4,6128.4,6319.5,6522.2,176.0,6.0,5.0,8.0,1.0,16590.0,25.4,8.5,9.4,6088.4,9.3,-,
Trial006,P28,DarkBlue,hh.avi,brown toy,,Local,3,16048,0.8,0,65107,16103.4,109,270.6,180.0,296.2,344.1,180.0,1.0,0.0,1.0,1.0,16590.0,25.5,0.4,0.3,180.0,0.3,-,
Trial006,P29,DarkCyan,hh.avi,brown toy,,Local,3,16048,0.8,0,65085,11218.0,91,2203.7,2099.6,2159.5,2231.5,57.0,1.0,0.0,5.0,1.0,16590.0,25.5,3.4,3.2,1708.6,2.6,-,
Trial006,P30,DarkGoldenrod,hh.avi,brown toy,,Local,3,16048,0.8,0,65111,11632.2,93,2195.8,2139.8,2211.7,2307.8,592.0,2.0,1.0,3.0,1.0,16590.0,25.5,3.4,3.3,2079.7,3.2,-,
Trial006,P31,DarkGray,hh.avi,brown toy,,Local,3,16048,0.8,0,65121,10161.7,86,2099.1,1599.9,1815.9,2047.9,348.0,5.0,4.0,5.0,1.0,16590.0,25.5,3.2,2.5,1547.9,2.4,-,
Trial006,P32,DarkGreen,hh.avi,brown toy,,Local,3,16048,0.8,0,65122,9511.7,83,2766.4,2426.7,2619.4,2825.0,455.1,3.0,2.0,6.0,1.0,16590.0,25.5,4.2,3.7,2250.8,3.5,-,
Trial007,P33,DarkKhaki,hh.avi,brown toy,,Local,3,16048,0.8,0,65067,11055.9,90,1811.6,1867.6,2015.6,2129.5,132.0,2.0,1.0,4.0,1.0,16590.0,25.5,2.8,2.9,1813.4,2.8,-,
Trial006,P24,Coral,hh.avi,green toy,,Local,4,7876,0.4,0,65221,-,-,304.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.4,0.5,0.0,0.0,0.0,-,
Trial006,P25,CornflowerBlue,hh.avi,green toy,,Local,4,7876,0.4,0,65229,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.4,0.0,0.0,0.0,0.0,-,
Trial007,P26,Crimson,hh.avi,green toy,,Local,4,7876,0.4,0,65237,851.3,36,1368.0,1388.4,1512.5,1664.0,156.2,4.0,3.0,4.0,1.0,16590.0,25.4,2.1,2.1,1388.4,2.1,-,
Trial009,P27,Cyan,hh.avi,green toy,,Local,4,7876,0.4,0,65230,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.4,0.0,0.0,0.0,0.0,-,
Trial006,P28,DarkBlue,hh.avi,green toy,,Local,4,7876,0.4,0,65107,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.5,0.0,0.0,0.0,0.0,-,
Trial006,P29,DarkCyan,hh.avi,green toy,,Local,4,7876,0.4,0,65085,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.5,0.0,0.0,0.0,0.0,-,
Trial006,P30,DarkGoldenrod,hh.avi,green toy,,Local,4,7876,0.4,0,65111,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.5,0.0,0.0,0.0,0.0,-,
Trial006,P31,DarkGray,hh.avi,green toy,,Local,4,7876,0.4,0,65121,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.5,0.0,0.0,0.0,0.0,-,
Trial006,P32,DarkGreen,hh.avi,green toy,,Local,4,7876,0.4,0,65122,-,-,26.8,0.0,0.0,0.0,0.0,0.0,-,0.0,1.0,16590.0,25.5,0.0,0.0,0.0,0.0,-,
Trial007,P33,DarkKhaki,hh.avi,green toy,,Local,4,7876,0.4,0,65067,1173.5,37,104.0,267.8,360.0,396.0,267.8,1.0,0.0,1.0,1.0,16590.0,25.5,0.2,0.4,267.8,0.4,-,
Trial006,P24,Coral,hh.avi,leg 1,,Local,5,22568,1.1,0,65221,25527.9,129,1164.4,248.0,568.0,679.9,72.1,2.0,1.0,2.0,4.0,58516.0,89.7,1.8,0.4,248.0,0.4,-,
Trial006,P25,CornflowerBlue,hh.avi,leg 1,,Local,5,22568,1.1,0,65229,30882.8,142,715.6,611.9,663.8,719.7,611.9,1.0,0.0,1.0,4.0,58516.0,89.7,1.1,0.9,611.9,0.9,-,
Trial007,P26,Crimson,hh.avi,leg 1,,Local,5,22568,1.1,0,65237,26415.3,132,4258.8,4735.1,5131.3,5591.4,411.9,9.0,8.0,9.0,4.0,58516.0,89.7,6.5,7.3,4735.1,7.3,-,
Trial009,P27,Cyan,hh.avi,leg 1,,Local,5,22568,1.1,0,65230,3383.4,44,2206.5,2011.9,2335.0,2634.6,148.0,7.0,6.0,7.0,4.0,58516.0,89.7,3.4,3.1,2011.9,3.1,-,
Trial006,P28,DarkBlue,hh.avi,leg 1,,Local,5,22568,1.1,0,65107,11544.2,92,1592.2,519.3,894.7,922.7,77.6,3.0,2.0,4.0,4.0,58516.0,89.9,2.4,0.8,448.8,0.7,-,
Trial006,P29,DarkCyan,hh.avi,leg 1,,Local,5,22568,1.1,0,65085,22712.2,122,1657.9,1215.2,1455.9,1619.8,60.0,4.0,3.0,4.0,4.0,58516.0,89.9,2.5,1.9,1215.2,1.9,-,
Trial006,P30,DarkGoldenrod,hh.avi,leg 1,,Local,5,22568,1.1,0,65111,7416.9,72,2749.2,1660.2,1922.9,2066.7,308.0,5.0,4.0,5.0,4.0,58516.0,89.9,4.2,2.5,1660.2,2.5,-,
Trial006,P31,DarkGray,hh.avi,leg 1,,Local,5,22568,1.1,0,65121,7554.2,73,2825.3,1755.8,2149.9,2489.8,215.9,6.0,5.0,6.0,4.0,58516.0,89.9,4.3,2.7,1755.8,2.7,-,
Trial006,P32,DarkGreen,hh.avi,leg 1,,Local,5,22568,1.1,0,65122,52048.1,172,648.4,360.0,510.0,554.1,360.0,1.0,0.0,1.0,4.0,58516.0,89.9,1.0,0.6,360.0,0.6,-,
Trial007,P33,DarkKhaki,hh.avi,leg 1,,Local,5,22568,1.1,0,65067,21234.2,119,1735.1,1896.6,1993.0,2292.3,212.0,5.0,4.0,5.0,4.0,58516.0,89.9,2.7,2.9,1896.6,2.9,-,
Trial006,P24,Coral,hh.avi,leg 2,,Local,6,19490,0.9,0,65221,707.7,31,1810.9,1456.1,1768.3,2023.3,228.0,6.0,5.0,7.0,4.0,54610.0,83.7,2.8,2.2,1432.0,2.2,-,
Trial006,P25,CornflowerBlue,hh.avi,leg 2,,Local,6,19490,0.9,0,65229,267.7,15,6360.5,6846.5,7258.2,7702.4,99.9,10.0,9.0,11.0,4.0,54610.0,83.7,9.8,10.5,6814.5,10.4,-,
Trial007,P26,Crimson,hh.avi,leg 2,,Local,6,19490,0.9,0,65237,30894.6,143,932.2,523.8,675.5,819.5,168.0,3.0,2.0,3.0,4.0,54610.0,83.7,1.4,0.8,523.8,0.8,-,
Trial009,P27,Cyan,hh.avi,leg 2,,Local,6,19490,0.9,0,65230,87.9,9,2936.0,2575.9,2895.8,3251.8,80.0,10.0,9.0,10.0,4.0,54610.0,83.7,4.5,3.9,2575.9,3.9,-,
Trial006,P28,DarkBlue,hh.avi,leg 2,,Local,6,19490,0.9,0,65107,7872.8,76,1534.9,1117.2,1434.6,1706.6,156.0,6.0,5.0,7.0,4.0,54610.0,83.9,2.4,1.7,926.4,1.4,-,
Trial006,P29,DarkCyan,hh.avi,leg 2,,Local,6,19490,0.9,0,65085,20054.1,113,2509.1,2348.0,2609.4,2967.4,104.4,7.0,6.0,7.0,4.0,54610.0,83.9,3.9,3.6,2348.0,3.6,-,
Trial006,P30,DarkGoldenrod,hh.avi,leg 2,,Local,6,19490,0.9,0,65111,10720.4,89,1643.9,1279.6,1367.3,1491.3,883.9,3.0,2.0,3.0,4.0,54610.0,83.9,2.5,2.0,1279.6,2.0,-,
Trial006,P31,DarkGray,hh.avi,leg 2,,Local,6,19490,0.9,0,65121,3866.8,46,3083.5,2820.1,3167.8,3779.9,240.4,10.0,9.0,11.0,4.0,54610.0,83.9,4.7,4.3,2740.0,4.2,-,
Trial006,P32,DarkGreen,hh.avi,leg 2,,Local,6,19490,0.9,0,65122,-,-,113.4,0.0,28.0,28.0,0.0,0.0,-,0.0,4.0,54610.0,83.9,0.2,0.0,0.0,0.0,-,
Trial007,P33,DarkKhaki,hh.avi,leg 2,,Local,6,19490,0.9,0,65067,-,-,195.6,0.0,0.0,0.0,0.0,0.0,-,0.0,4.0,54610.0,83.9,0.3,0.0,0.0,0.0,-,
Trial006,P24,Coral,hh.avi,arm 1,,Local,7,4772,0.2,0,65221,-,-,27.7,0.0,0.0,0.0,0.0,0.0,-,0.0,5.0,52607.0,80.7,0.0,0.0,0.0,0.0,-,
Trial006,P25,CornflowerBlue,hh.avi,arm 1,,Local,7,4772,0.2,0,65229,15777.4,107,7433.6,8113.8,8298.9,8654.7,191.7,8.0,7.0,8.0,5.0,52607.0,80.6,11.4,12.4,8089.9,12.4,-,
Trial007,P26,Crimson,hh.avi,arm 1,,Local,7,4772,0.2,0,65237,-,-,208.2,0.0,40.0,40.0,0.0,0.0,-,0.0,5.0,52607.0,80.6,0.3,0.0,0.0,0.0,-,
Trial009,P27,Cyan,hh.avi,arm 1,,Local,7,4772,0.2,0,65230,-,-,63.5,0.0,0.0,0.0,0.0,0.0,-,0.0,5.0,52607.0,80.6,0.1,0.0,0.0,0.0,-,
Trial006,P28,DarkBlue,hh.avi,arm 1,,Local,7,4772,0.2,0,65107,-,-,80.2,0.0,0.0,0.0,0.0,0.0,-,0.0,5.0,52607.0,80.8,0.1,0.0,0.0,0.0,-,
Trial006,P29,DarkCyan,hh.avi,arm 1,,Local,7,4772,0.2,0,65085,-,-,275.2,0.0,0.0,0.0,0.0,0.0,-,0.0,5.0,52607.0,80.8,0.4,0.0,0.0,0.0,-,
Trial006,P30,DarkGoldenrod,hh.avi,arm 1,,Local,7,4772,0.2,0,65111,-,-,55.4,0.0,61.8,61.8,0.0,0.0,-,0.0,5.0,52607.0,80.8,0.1,0.0,0.0,0.0,-,
Trial006,P31,DarkGray,hh.avi,arm 1,,Local,7,4772,0.2,0,65121,51115.2,171,2046.0,1255.7,1415.5,1559.7,168.0,3.0,2.0,3.0,5.0,52607.0,80.8,3.1,1.9,1255.7,1.9,-,
Trial006,P32,DarkGreen,hh.avi,arm 1,,Local,7,4772,0.2,0,65122,56379.4,176,160.5,216.0,259.9,287.9,216.0,1.0,0.0,1.0,5.0,52607.0,80.8,0.2,0.3,216.0,0.3,-,
Trial007,P33,DarkKhaki,hh.avi,arm 1,,Local,7,4772,0.2,0,65067,36907.6,151,1905.3,1288.8,1448.8,1603.9,743.9,3.0,2.0,3.0,5.0,52607.0,80.9,2.9,2.0,1288.8,2.0,-,
Trial006,P24,Coral,hh.avi,hand 1,,Local,8,5887,0.3,0,65221,-,-,100.0,0.0,52.0,52.0,0.0,0.0,-,0.0,4.0,58516.0,89.7,0.2,0.0,0.0,0.0,-,
Trial006,P25,CornflowerBlue,hh.avi,hand 1,,Local,8,5887,0.3,0,65229,55127.0,175,1659.0,2875.5,2907.5,2963.9,2715.5,2.0,1.0,2.0,4.0,58516.0,89.7,2.5,4.4,2875.5,4.4,-,
Trial007,P26,Crimson,hh.avi,hand 1,,Local,8,5887,0.3,0,65237,-,-,131.9,0.0,0.0,0.0,0.0,0.0,-,0.0,4.0,58516.0,89.7,0.2,0.0,0.0,0.0,-,
Trial009,P27,Cyan,hh.avi,hand 1,,Local,8,5887,0.3,0,65230,13205.9,97,743.1,683.9,803.6,891.6,276.0,3.0,2.0,3.0,4.0,58516.0,89.7,1.1,1.0,683.9,1.0,-,
Trial006,P28,DarkBlue,hh.avi,hand 1,,Local,8,5887,0.3,0,65107,12756.0,96,591.6,356.4,493.9,585.9,71.9,3.0,2.0,3.0,4.0,58516.0,89.9,0.9,0.5,307.9,0.5,-,
Trial006,P29,DarkCyan,hh.avi,hand 1,,Local,8,5887,0.3,0,65085,22428.8,121,401.8,187.4,223.5,267.5,187.4,1.0,0.0,1.0,4.0,58516.0,89.9,0.6,0.3,187.4,0.3,-,
Trial006,P30,DarkGoldenrod,hh.avi,hand 1,,Local,8,5887,0.3,0,65111,13871.9,99,843.8,419.8,562.5,618.5,419.8,1.0,0.0,1.0,4.0,58516.0,89.9,1.3,0.6,419.8,0.6,-,
Trial006,P31,DarkGray,hh.avi,hand 1,,Local,8,5887,0.3,0,65121,7170.2,69,1704.7,4195.5,4303.3,4531.1,300.0,6.0,5.0,6.0,4.0,58516.0,89.9,2.6,6.4,4167.3,6.4,-,
Trial006,P32,DarkGreen,hh.avi,hand 1,,Local,8,5887,0.3,0,65122,32959.2,146,730.0,835.9,971.6,1159.5,264.0,2.0,1.0,2.0,4.0,58516.0,89.9,1.1,1.3,835.9,1.3,-,
Trial007,P33,DarkKhaki,hh.avi,hand 1,,Local,8,5887,0.3,0,65067,56792.5,178,1456.7,476.1,540.3,641.2,219.9,2.0,1.0,2.0,4.0,58516.0,89.9,2.2,0.7,476.1,0.7,-,
Trial006,P24,Coral,hh.avi,hand 2,,Local,9,6087,0.3,0,65221,-,-,260.5,0.0,0.0,0.0,0.0,0.0,-,0.0,3.0,55778.0,85.5,0.4,0.0,0.0,0.0,-,
Trial006,P25,CornflowerBlue,hh.avi,hand 2,,Local,9,6087,0.3,0,65229,-,-,727.5,0.0,0.0,0.0,0.0,0.0,-,0.0,3.0,55778.0,85.5,1.1,0.0,0.0,0.0,-,
Trial007,P26,Crimson,hh.avi,hand 2,,Local,9,6087,0.3,0,65237,31110.6,144,1008.2,4947.1,4995.1,5107.0,116.0,2.0,1.0,2.0,3.0,55778.0,85.5,1.5,7.6,4947.1,7.6,-,
Trial009,P27,Cyan,hh.avi,hand 2,,Local,9,6087,0.3,0,65230,36874.1,150,2808.1,2234.0,2361.9,2488.9,160.0,5.0,4.0,6.0,3.0,55778.0,85.5,4.3,3.4,2165.9,3.3,-,
Trial006,P28,DarkBlue,hh.avi,hand 2,,Local,9,6087,0.3,0,65107,53101.3,174,2814.4,1399.4,1575.5,1739.6,80.0,4.0,3.0,10.0,3.0,55778.0,85.7,4.3,2.1,1131.3,1.7,-,
Trial006,P29,DarkCyan,hh.avi,hand 2,,Local,9,6087,0.3,0,65085,56446.7,177,1304.5,915.9,1071.3,1227.8,499.8,3.0,2.0,3.0,3.0,55778.0,85.7,2.0,1.4,915.9,1.4,-,
Trial006,P30,DarkGoldenrod,hh.avi,hand 2,,Local,9,6087,0.3,0,65111,7760.9,74,1232.2,619.8,655.7,708.5,219.9,2.0,1.0,2.0,3.0,55778.0,85.7,1.9,1.0,619.8,1.0,-,
Trial006,P31,DarkGray,hh.avi,hand 2,,Local,9,6087,0.3,0,65121,7170.2,70,1529.5,2485.5,2810.3,3154.7,300.0,7.0,6.0,7.0,3.0,55778.0,85.7,2.3,3.8,2485.5,3.8,-,
Trial006,P32,DarkGreen,hh.avi,hand 2,,Local,9,6087,0.3,0,65122,14006.4,100,1325.7,3595.5,3683.6,3916.5,455.9,4.0,3.0,5.0,3.0,55778.0,85.7,2.0,5.5,3563.5,5.5,-,
Trial007,P33,DarkKhaki,hh.avi,hand 2,,Local,9,6087,0.3,0,65067,-,-,390.7,0.0,0.0,0.0,0.0,0.0,-,0.0,3.0,55778.0,85.7,0.6,0.0,0.0,0.0,-,
Trial006,P24,Coral,hh.avi,arm 2,,Local,10,5006,0.2,0,65221,-,-,27.9,0.0,0.0,0.0,0.0,0.0,-,0.0,7.0,52541.0,80.6,0.0,0.0,0.0,0.0,-,
Trial006,P25,CornflowerBlue,hh.avi,arm 2,,Local,10,5006,0.2,0,65229,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,7.0,52541.0,80.5,0.0,0.0,0.0,0.0,-,
Trial007,P26,Crimson,hh.avi,arm 2,,Local,10,5006,0.2,0,65237,57478.4,180,1859.2,1615.8,1667.8,1700.3,1615.8,1.0,0.0,1.0,7.0,52541.0,80.5,2.8,2.5,1615.8,2.5,-,
Trial009,P27,Cyan,hh.avi,arm 2,,Local,10,5006,0.2,0,65230,12450.0,95,1787.8,1752.7,1832.6,2000.2,372.9,4.0,3.0,4.0,7.0,52541.0,80.5,2.7,2.7,1752.7,2.7,-,
Trial006,P28,DarkBlue,hh.avi,arm 2,,Local,10,5006,0.2,0,65107,25009.9,127,2260.4,727.9,1157.5,1268.8,148.0,4.0,3.0,5.0,7.0,52541.0,80.7,3.5,1.1,687.9,1.1,-,
Trial006,P29,DarkCyan,hh.avi,arm 2,,Local,10,5006,0.2,0,65085,13841.6,98,259.9,68.0,144.0,144.0,68.0,1.0,0.0,1.0,7.0,52541.0,80.7,0.4,0.1,68.0,0.1,-,
Trial006,P30,DarkGoldenrod,hh.avi,arm 2,,Local,10,5006,0.2,0,65111,-,-,379.8,0.0,0.0,0.0,0.0,0.0,-,0.0,7.0,52541.0,80.7,0.6,0.0,0.0,0.0,-,
Trial006,P31,DarkGray,hh.avi,arm 2,,Local,10,5006,0.2,0,65121,-,-,8.0,0.0,0.0,0.0,0.0,0.0,-,0.0,7.0,52541.0,80.7,0.0,0.0,0.0,0.0,-,
Trial006,P32,DarkGreen,hh.avi,arm 2,,Local,10,5006,0.2,0,65122,-,-,567.3,0.0,416.8,416.8,0.0,0.0,-,0.0,7.0,52541.0,80.7,0.9,0.0,0.0,0.0,-,
Trial007,P33,DarkKhaki,hh.avi,arm 2,,Local,10,5006,0.2,0,65067,-,-,50.5,0.0,0.0,0.0,0.0,0.0,-,0.0,7.0,52541.0,80.7,0.1,0.0,0.0,0.0,-,
Trial006,P24,Coral,hh.avi,torso,,Local,11,13014,0.6,0,65221,16322.5,110,1571.6,831.3,962.0,1133.4,70.7,4.0,3.0,5.0,4.0,58749.0,90.1,2.4,1.3,807.3,1.2,-,
Trial006,P25,CornflowerBlue,hh.avi,torso,,Local,11,13014,0.6,0,65229,10489.9,88,3856.0,3471.3,3595.1,3775.8,1107.9,6.0,5.0,6.0,4.0,58749.0,90.1,5.9,5.3,3439.3,5.3,-,
Trial007,P26,Crimson,hh.avi,torso,,Local,11,13014,0.6,0,65237,8410.1,79,12826.5,7519.2,8019.2,8215.0,199.9,5.0,4.0,6.0,4.0,58749.0,90.1,19.7,11.5,7459.3,11.4,-,
Trial009,P27,Cyan,hh.avi,torso,,Local,11,13014,0.6,0,65230,215.9,12,12828.5,14382.2,15122.0,15907.2,560.0,19.0,18.0,24.0,4.0,58749.0,90.1,19.7,22.0,14306.2,21.9,-,
Trial006,P28,DarkBlue,hh.avi,torso,,Local,11,13014,0.6,0,65107,2229.7,41,2577.3,653.8,1127.8,1326.2,92.1,6.0,5.0,6.0,4.0,58749.0,90.2,4.0,1.0,653.8,1.0,-,
Trial006,P29,DarkCyan,hh.avi,torso,,Local,11,13014,0.6,0,65085,7812.3,75,13389.9,11216.1,12101.7,12483.0,158.2,15.0,14.0,18.0,4.0,58749.0,90.3,20.6,17.2,10919.8,16.8,-,
Trial006,P30,DarkGoldenrod,hh.avi,torso,,Local,11,13014,0.6,0,65111,410.0,24,14842.4,10106.8,10662.7,11249.5,316.1,15.0,14.0,16.0,4.0,58749.0,90.2,22.8,15.5,10058.4,15.4,-,
Trial006,P31,DarkGray,hh.avi,torso,,Local,11,13014,0.6,0,65121,347.5,21,11098.3,11600.4,12976.3,13834.2,179.8,21.0,20.0,25.0,4.0,58749.0,90.2,17.0,17.8,11339.8,17.4,-,
Trial006,P32,DarkGreen,hh.avi,torso,,Local,11,13014,0.6,0,65122,256.4,14,10717.3,6130.0,6923.6,7613.1,627.9,10.0,9.0,11.0,4.0,58749.0,90.2,16.5,9.4,6130.0,9.4,-,
Trial007,P33,DarkKhaki,hh.avi,torso,,Local,11,13014,0.6,0,65067,9316.1,81,2306.1,1194.9,1255.3,1295.3,927.9,1.0,0.0,2.0,4.0,58749.0,90.3,3.5,1.8,1146.7,1.8,-,
Trial006,P24,Coral,hh.avi,head,,Local,12,9975,0.5,0,65221,103.8,10,35209.8,34057.7,34820.1,35983.7,560.1,23.0,22.0,30.0,4.0,58749.0,90.1,54.0,52.2,33957.7,52.1,-,
Trial006,P25,CornflowerBlue,hh.avi,head,,Local,12,9975,0.5,0,65229,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,4.0,58749.0,90.1,0.0,0.0,0.0,0.0,-,
Trial007,P26,Crimson,hh.avi,head,,Local,12,9975,0.5,0,65237,287.4,16,13879.3,14433.3,14712.9,15189.0,347.9,9.0,8.0,10.0,4.0,58749.0,90.1,21.3,22.1,14433.3,22.1,-,
Trial009,P27,Cyan,hh.avi,head,,Local,12,9975,0.5,0,65230,-,-,196.1,0.0,144.0,144.0,0.0,0.0,-,0.0,4.0,58749.0,90.1,0.3,0.0,0.0,0.0,-,
