Trial,Subject,Color,Stimulus,Area of Interest,AOI Group,AOI Scope,AOI Order,AOI Size [px],AOI Coverage [%],Start Time [ms],End Time [ms],Entry Time [ms],Sequence,Net Dwell Time [ms],Dwell Time [ms],Glance Duration [ms],Diversion Duration [ms],First Fixation Duration [ms],Glances Count,Revisits,Fixation Count,Appearance Count,Visible Time [ms],Visible Time [%],Net Dwell Time [%],Dwell Time [%],Fixation Time [ms],Fixation Time [%],Time to First Mouse Click [ms],
Trial006,P04,DarkBlue,rl.avi,leg 1,,Local,5,42015,2.0,0,68094,4198.9,38,9556.2,4008.0,4328.0,4796.3,263.9,7.0,6.0,7.0,2.0,65091.2,95.6,14.0,5.9,4008.0,5.9,-,
Trial006,P05,DarkCyan,rl.avi,leg 1,,Local,5,42015,2.0,0,68094,16257.6,74,1412.9,1527.7,1619.9,1711.8,795.7,3.0,2.0,3.0,2.0,65091.2,95.6,2.1,2.2,1527.7,2.2,-,
Trial006,P07,DarkGoldenrod,rl.avi,leg 1,,Local,5,42015,2.0,0,68094,361.6,11,3554.9,2429.8,3021.1,3272.8,208.0,6.0,5.0,8.0,2.0,65091.2,95.6,5.2,3.6,2361.7,3.5,-,
Trial006,P01,Coral,rl.avi,leg 2,,Local,6,26863,1.3,0,68094,67321.7,132,843.2,500.0,500.0,500.0,456.0,1.0,0.0,1.0,2.0,65091.2,95.6,1.2,0.7,456.0,0.7,-,
Trial006,P06,CornflowerBlue,rl.avi,leg 2,,Local,6,26863,1.3,0,68094,2068.9,25,7577.3,8288.3,8817.3,9263.4,184.0,10.0,9.0,11.0,2.0,65091.2,95.6,11.1,12.2,8241.7,12.1,-,
Trial006,P02,Crimson,rl.avi,leg 2,,Local,6,26863,1.3,0,68094,283.3,8,6812.7,6587.0,7653.2,8668.4,272.0,14.0,13.0,18.0,2.0,65091.2,95.6,10.0,9.7,6395.3,9.4,-,
Trial006,P03,Cyan,rl.avi,leg 2,,Local,6,26863,1.3,0,68094,3601.4,35,8757.9,7948.9,8628.9,9414.5,332.0,19.0,18.0,22.0,2.0,65091.2,95.6,12.9,11.7,7856.4,11.5,-,
Trial006,P04,DarkBlue,rl.avi,leg 2,,Local,6,26863,1.3,0,68094,14437.6,72,4064.5,10838.5,11110.3,11302.2,1643.8,4.0,3.0,5.0,2.0,65091.2,95.6,6.0,15.9,10806.5,15.9,-,
Trial006,P05,DarkCyan,rl.avi,leg 2,,Local,6,26863,1.3,0,68094,14809.5,73,4550.7,4046.7,4267.4,4407.3,779.9,7.0,6.0,8.0,2.0,65091.2,95.6,6.7,5.9,4022.7,5.9,-,
Trial006,P07,DarkGoldenrod,rl.avi,leg 2,,Local,6,26863,1.3,0,68094,1821.5,22,4756.6,4181.6,4504.3,4899.3,140.0,11.0,10.0,13.0,2.0,65091.2,95.6,7.0,6.1,4071.4,6.0,-,
Trial006,P01,Coral,rl.avi,hand 2,,Local,7,16049,0.8,0,68094,67821.7,133,25.6,392.0,392.0,392.0,392.0,1.0,0.0,1.0,2.0,65091.2,95.6,0.0,0.6,392.0,0.6,-,
Trial006,P06,CornflowerBlue,rl.avi,hand 2,,Local,7,16049,0.8,0,68094,-,-,100.7,0.0,24.0,24.0,0.0,0.0,-,0.0,2.0,65091.2,95.6,0.1,0.0,0.0,0.0,-,
Trial006,P02,Crimson,rl.avi,hand 2,,Local,7,16049,0.8,0,68094,42590.0,112,759.8,643.9,751.8,939.8,128.0,3.0,2.0,3.0,2.0,65091.2,95.6,1.1,0.9,643.9,0.9,-,
Trial006,P03,Cyan,rl.avi,hand 2,,Local,7,16049,0.8,0,68094,27166.4,90,1992.6,2790.6,3126.7,3494.6,140.0,7.0,6.0,9.0,2.0,65091.2,95.6,2.9,4.1,2734.8,4.0,-,
Trial006,P04,DarkBlue,rl.avi,hand 2,,Local,7,16049,0.8,0,68094,67875.0,134,947.3,263.8,380.0,380.0,263.8,1.0,0.0,1.0,2.0,65091.2,95.6,1.4,0.4,263.8,0.4,-,
Trial006,P05,DarkCyan,rl.avi,hand 2,,Local,7,16049,0.8,0,68094,5.2,2,1744.9,3141.3,3293.2,3357.2,66.0,5.0,4.0,6.0,2.0,65091.2,95.6,2.6,4.6,3117.3,4.6,-,
Trial006,P07,DarkGoldenrod,rl.avi,hand 2,,Local,7,16049,0.8,0,68094,21251.2,78,719.9,371.8,511.9,511.9,307.8,2.0,1.0,2.0,2.0,65091.2,95.6,1.1,0.5,371.8,0.5,-,
Trial006,P01,Coral,rl.avi,arm 2,,Local,8,14024,0.7,0,68094,-,-,90.6,0.0,100.0,100.0,0.0,0.0,-,0.0,2.0,65091.2,95.6,0.1,0.0,0.0,0.0,-,
Trial006,P06,CornflowerBlue,rl.avi,arm 2,,Local,8,14024,0.7,0,68094,6308.3,46,5640.6,5381.8,5734.2,5961.5,600.1,4.0,3.0,6.0,2.0,65091.2,95.6,8.3,7.9,5345.8,7.9,-,
Trial006,P02,Crimson,rl.avi,arm 2,,Local,8,14024,0.7,0,68094,-,-,44.0,0.0,0.0,0.0,0.0,0.0,-,0.0,2.0,65091.2,95.6,0.1,0.0,0.0,0.0,-,
Trial006,P03,Cyan,rl.avi,arm 2,,Local,8,14024,0.7,0,68094,24346.8,84,2545.2,2204.1,2616.7,2859.9,343.9,8.0,7.0,9.0,2.0,65091.2,95.6,3.7,3.2,2160.1,3.2,-,
Trial006,P04,DarkBlue,rl.avi,arm 2,,Local,8,14024,0.7,0,68094,-,-,424.5,0.0,0.0,0.0,0.0,0.0,-,0.0,2.0,65091.2,95.6,0.6,0.0,0.0,0.0,-,
Trial006,P05,DarkCyan,rl.avi,arm 2,,Local,8,14024,0.7,0,68094,-,-,332.4,0.0,104.0,104.0,0.0,0.0,-,0.0,2.0,65091.2,95.6,0.5,0.0,0.0,0.0,-,
Trial006,P07,DarkGoldenrod,rl.avi,arm 2,,Local,8,14024,0.7,0,68094,28062.3,91,967.6,75.9,383.8,407.7,75.9,1.0,0.0,1.0,2.0,65091.2,95.6,1.4,0.1,75.9,0.1,-,
Trial006,P01,Coral,rl.avi,hand 1,,Local,9,18098,0.9,0,68094,-,-,34.5,0.0,0.0,0.0,0.0,0.0,-,0.0,2.0,65091.2,95.6,0.1,0.0,0.0,0.0,-,
Trial006,P06,CornflowerBlue,rl.avi,hand 1,,Local,9,18098,0.9,0,68094,28556.8,96,6524.9,5113.6,5958.2,6485.3,196.0,12.0,11.0,17.0,2.0,65091.2,95.6,9.6,7.5,4345.4,6.4,-,
Trial006,P02,Crimson,rl.avi,hand 1,,Local,9,18098,0.9,0,68094,28395.9,93,5229.6,3975.7,4772.0,5176.0,303.8,6.0,5.0,12.0,2.0,65091.2,95.6,7.7,5.8,3635.9,5.3,-,
Trial006,P03,Cyan,rl.avi,hand 1,,Local,9,18098,0.9,0,68094,28526.3,95,678.8,384.6,548.7,688.8,92.0,3.0,2.0,3.0,2.0,65091.2,95.6,1.0,0.6,384.6,0.6,-,
Trial006,P04,DarkBlue,rl.avi,hand 1,,Local,9,18098,0.9,0,68094,31283.5,102,3438.9,2651.3,2858.7,3158.4,124.0,4.0,3.0,6.0,2.0,65091.2,95.6,5.1,3.9,2491.5,3.7,-,
Trial006,P05,DarkCyan,rl.avi,hand 1,,Local,9,18098,0.9,0,68094,33479.1,105,1839.5,1095.9,1327.8,1439.8,144.0,4.0,3.0,4.0,2.0,65091.2,95.6,2.7,1.6,1095.9,1.6,-,
Trial006,P07,DarkGoldenrod,rl.avi,hand 1,,Local,9,18098,0.9,0,68094,28330.3,92,5938.9,5839.1,5991.0,6130.9,723.7,5.0,4.0,9.0,2.0,65091.2,95.6,8.7,8.6,5651.0,8.3,-,
Trial006,P01,Coral,rl.avi,arm 1,,Local,10,16508,0.8,0,68094,60802.3,129,536.0,575.1,823.7,887.7,371.1,1.0,0.0,2.0,2.0,65091.2,95.6,0.8,0.8,539.1,0.8,-,
Trial006,P06,CornflowerBlue,rl.avi,arm 1,,Local,10,16508,0.8,0,68094,-,-,94.9,0.0,0.0,0.0,0.0,0.0,-,0.0,2.0,65091.2,95.6,0.1,0.0,0.0,0.0,-,
Trial006,P02,Crimson,rl.avi,arm 1,,Local,10,16508,0.8,0,68094,-,-,624.0,0.0,0.0,0.0,0.0,0.0,-,0.0,2.0,65091.2,95.6,0.9,0.0,0.0,0.0,-,
Trial006,P03,Cyan,rl.avi,arm 1,,Local,10,16508,0.8,0,68094,-,-,104.1,0.0,0.0,0.0,0.0,0.0,-,0.0,2.0,65091.2,95.6,0.2,0.0,0.0,0.0,-,
Trial006,P04,DarkBlue,rl.avi,arm 1,,Local,10,16508,0.8,0,68094,8910.3,54,748.8,422.5,787.8,915.7,103.9,3.0,2.0,3.0,2.0,65091.2,95.6,1.1,0.6,422.5,0.6,-,
Trial006,P05,DarkCyan,rl.avi,arm 1,,Local,10,16508,0.8,0,68094,-,-,32.1,0.0,0.0,0.0,0.0,0.0,-,0.0,2.0,65091.2,95.6,0.0,0.0,0.0,0.0,-,
Trial006,P07,DarkGoldenrod,rl.avi,arm 1,,Local,10,16508,0.8,0,68094,-,-,79.1,0.0,41.1,41.1,0.0,0.0,-,0.0,2.0,65091.2,95.6,0.1,0.0,0.0,0.0,-,
Trial006,P01,Coral,rl.avi,head,,Local,11,30591,1.5,0,68094,655.4,18,743.9,351.9,423.9,535.8,140.0,2.0,1.0,3.0,2.0,65091.2,95.6,1.1,0.5,324.0,0.5,-,
Trial006,P06,CornflowerBlue,rl.avi,head,,Local,11,30591,1.5,0,68094,11253.5,61,1596.4,1440.5,1538.6,1703.5,346.2,3.0,2.0,3.0,2.0,65091.2,95.6,2.3,2.1,1440.5,2.1,-,
Trial006,P02,Crimson,rl.avi,head,,Local,11,30591,1.5,0,68094,4942.7,44,14954.7,13290.6,14989.7,16246.0,500.0,21.0,20.0,27.0,2.0,65091.2,95.6,22.0,19.5,12738.0,18.7,-,
Trial006,P03,Cyan,rl.avi,head,,Local,11,30591,1.5,0,68094,741.7,19,14948.6,14241.9,14877.9,15845.5,148.4,20.0,19.0,37.0,2.0,65091.2,95.6,22.0,20.9,13622.9,20.0,-,
Trial006,P04,DarkBlue,rl.avi,head,,Local,11,30591,1.5,0,68094,391.4,15,13284.2,11184.1,12364.8,13436.9,188.0,18.0,17.0,31.0,2.0,65091.2,95.6,19.5,16.4,10551.8,15.5,-,
Trial006,P05,DarkCyan,rl.avi,head,,Local,11,30591,1.5,0,68094,383.3,13,31600.5,33838.5,34482.2,35742.6,435.9,27.0,26.0,36.0,2.0,65091.2,95.6,46.4,49.7,33701.4,49.5,-,
Trial006,P07,DarkGoldenrod,rl.avi,head,,Local,11,30591,1.5,0,68094,2013.5,24,12997.1,8427.4,9905.0,10317.7,435.9,10.0,9.0,22.0,2.0,65091.2,95.6,19.1,12.4,7951.4,11.7,-,
Trial006,P01,Coral,rl.avi,torso,,Local,12,22230,1.1,0,68094,3878.8,36,1398.4,1255.7,1408.5,1534.5,503.9,4.0,3.0,5.0,2.0,65091.2,95.6,2.1,1.8,1195.7,1.8,-,
Trial006,P06,CornflowerBlue,rl.avi,torso,,Local,12,22230,1.1,0,68094,329.2,10,12695.5,10779.2,11790.9,12628.9,97.7,14.0,13.0,24.0,2.0,65091.2,95.6,18.6,15.8,10270.6,15.1,-,
Trial006,P02,Crimson,rl.avi,torso,,Local,12,22230,1.1,0,68094,2139.2,26,11124.7,8049.0,10049.3,11621.6,315.9,27.0,26.0,29.0,2.0,65091.2,95.6,16.3,11.8,7891.6,11.6,-,
Trial006,P03,Cyan,rl.avi,torso,,Local,12,22230,1.1,0,68094,253.9,5,17819.1,18043.8,19445.5,20538.4,232.0,29.0,28.0,40.0,2.0,65091.2,95.6,26.2,26.5,17638.4,25.9,-,
Trial006,P04,DarkBlue,rl.avi,torso,,Local,12,22230,1.1,0,68094,3.7,1,15345.8,11842.0,13560.4,14374.4,347.7,18.0,17.0,33.0,2.0,65091.2,95.6,22.5,17.4,10907.7,16.0,-,
Trial006,P05,DarkCyan,rl.avi,torso,,Local,12,22230,1.1,0,68094,239.3,4,6545.5,2955.5,3336.9,3616.5,112.0,8.0,7.0,8.0,2.0,65091.2,95.6,9.6,4.3,2955.5,4.3,-,
Trial006,P07,DarkGoldenrod,rl.avi,torso,,Local,12,22230,1.1,0,68094,2013.5,23,11442.4,9749.2,11110.5,11788.8,435.9,22.0,21.0,39.0,2.0,65091.2,95.6,16.8,14.3,9388.2,13.8,-,
