Stimulus,Area of Interest,AOI Group,AOI Scope,AOI Order,AOI Size [px],AOI Coverage [%],Start Time [ms],End Time [ms],Entry Time Total [ms],Entry Time Average [ms],Entry Time STD [ms],Entry Time Maximum [ms],Entry Time Minimum [ms],Sequence,Net Dwell Time Total [ms],Net Dwell Time Average [ms],Net Dwell Time STD [ms],Net Dwell Time Maximum [ms],Net Dwell Time Minimum [ms],Dwell Time Total [ms],Dwell Time Average [ms],Dwell Time STD [ms],Dwell Time Maximum [ms],Dwell Time Minimum [ms],Glance Duration Total [ms],Glance Duration Average [ms],Glance Duration STD [ms],Glance Duration Maximum [ms],Glance Duration Minimum [ms],Diversion Duration Total [ms],Diversion Duration Average [ms],Diversion Duration STD [ms],Diversion Duration Maximum [ms],Diversion Duration Minimum [ms],First Fixation Duration Total [ms],First Fixation Duration Average [ms],First Fixation Duration STD [ms],First Fixation Duration Maximum [ms],First Fixation Duration Minimum [ms],Glances Count Total,Glances Count Average,Glances Count STD,Glances Count Maximum,Glances Count Minimum,Revisits Total,Revisits Average,Revisits STD,Revisits Maximum,Revisits Minimum,Fixation Count Total,Fixation Count Average,Fixation Count STD,Fixation Count Maximum,Fixation Count Minimum,Appearance Count Total,Appearance Count Average,Appearance Count STD,Appearance Count Maximum,Appearance Count Minimum,Visible Time Total [ms],Visible Time Average [ms],Visible Time STD [ms],Visible Time Maximum [ms],Visible Time Minimum [ms],Visible Time Total [%],Visible Time Average [%],Visible Time STD [%],Visible Time Maximum [%],Visible Time Minimum [%],Net Dwell Time Total [%],Net Dwell Time Average [%],Net Dwell Time STD [%],Net Dwell Time Maximum [%],Net Dwell Time Minimum [%],Dwell Time Total [%],Dwell Time Average [%],Dwell Time STD [%],Dwell Time Maximum [%],Dwell Time Minimum [%],Fixation Time Total [ms],Fixation Time Average [ms],Fixation Time STD [ms],Fixation Time Maximum [ms],Fixation Time Minimum [ms],Fixation Time Total [%],Fixation Time Average [%],Fixation Time STD [%],Fixation Time Maximum [%],Fixation Time Minimum [%],Subject Hit Count,Subject Hit Count [%],Revisitors Count,Time to First Mouse Click Total [ms],Time to First Mouse Click Average [ms],Time to First Mouse Click STD [ms],Time to First Mouse Click Maximum [ms],Time to First Mouse Click Minimum [ms],
hl.avi,torso,,Local,11,13318,0.6,0,111212,21947.7,3135.4,3483.7,9688.3,292.1,3,84438.2,12062.6,9713.7,32716.8,3562.6,73945.2,10563.6,10048.8,32153.9,1210.8,78660.7,11237.2,10328.3,33188.8,1567.7,82635.0,11805.0,10705.0,34426.8,1755.0,3206.3,458.0,486.1,1563.7,92.0,93.0,13.3,8.0,26.0,4.0,92.0,12.3,8.0,25.0,3.0,117.0,16.7,11.3,36.0,5.0,21.0,3.0,0.0,3.0,3.0,412412.0,58916.0,0.0,58916.0,58916.0,603.6,86.2,0.1,86.3,86.1,123.6,17.7,14.2,47.9,5.2,108.2,15.5,14.7,47.1,1.8,72650.4,10378.6,0.0,31725.7,1178.8,106.3,15.2,14.5,46.4,1.7,7.0,100.0,7.0,-,-,-,-,-,
hl.avi,head,,Local,12,9858,0.5,0,111212,48550.5,8091.8,8295.4,23044.4,357.2,8,82035.8,11719.4,8241.5,22407.6,1543.5,88334.3,12619.2,10663.2,28089.1,0.0,90795.2,12970.7,10784.1,28382.0,31.8,93761.6,13394.5,11029.0,28890.6,31.8,3731.1,533.0,548.0,1579.8,131.9,60.0,8.6,5.8,17.0,0.0,59.0,7.6,5.8,16.0,-,62.0,8.9,6.1,17.0,0.0,21.0,3.0,0.0,3.0,3.0,412412.0,58916.0,0.0,58916.0,58916.0,603.6,86.2,0.1,86.3,86.1,120.1,17.2,12.1,32.8,2.3,129.3,18.5,15.6,41.2,0.0,88173.6,12596.2,0.0,28064.9,0.0,129.1,18.4,15.6,41.1,0.0,6.0,85.7,6.0,-,-,-,-,-,
rl.avi,speaker 2,,Local,1,259346,12.5,0,111212,381727.0,54532.4,10295.5,71892.6,42901.5,23,6147.6,878.2,463.4,1591.5,307.7,5204.8,743.5,404.5,1345.7,256.0,6179.1,882.7,430.1,1471.0,324.0,7018.8,1002.7,465.2,1559.0,324.0,1468.4,209.8,63.1,316.2,131.8,14.0,2.0,0.9,3.0,1.0,13.0,1.0,0.9,2.0,0.0,21.0,3.0,1.2,5.0,1.0,7.0,1.0,0.0,1.0,1.0,224042.0,32006.0,0.0,32006.0,32006.0,201.6,28.8,0.0,28.8,28.8,5.5,0.8,0.4,1.4,0.3,4.7,0.7,0.4,1.2,0.2,4754.7,679.2,0.0,1136.0,246.4,4.3,0.6,0.3,1.0,0.2,7.0,100.0,4.0,-,-,-,-,-,
rl.avi,speaker 1,,Local,2,248043,12.0,0,111212,352981.6,50425.9,7163.0,63213.6,42887.2,22,13840.5,1977.2,720.9,2913.9,957.4,11558.8,1651.3,647.4,2683.7,719.9,13530.7,1933.0,734.3,3036.4,919.9,15117.1,2159.6,844.1,3436.5,1019.7,3211.5,458.8,323.1,927.9,95.9,23.0,3.3,1.7,6.0,1.0,22.0,2.3,1.7,5.0,0.0,34.0,4.9,2.7,9.0,1.0,7.0,1.0,0.0,1.0,1.0,224042.0,32006.0,0.0,32006.0,32006.0,201.6,28.8,0.0,28.8,28.8,12.5,1.8,0.6,2.6,0.9,10.4,1.5,0.6,2.4,0.6,11028.6,1575.5,0.0,2556.9,679.9,9.9,1.4,0.5,2.3,0.6,7.0,100.0,6.0,-,-,-,-,-,
rl.avi,brown toy,,Local,3,126681,6.1,0,111212,69061.0,9865.9,9054.7,27503.3,714.1,11,67745.9,9678.0,2912.5,15570.1,6817.5,53953.7,7707.7,2283.4,11616.8,3721.5,56041.7,8006.0,2303.7,12071.1,4059.4,58782.3,8397.5,2391.3,12677.5,4322.1,6295.0,899.3,754.2,2271.6,83.9,44.0,6.3,2.8,10.0,2.0,43.0,5.3,2.8,9.0,1.0,78.0,11.1,4.2,18.0,4.0,7.0,1.0,0.0,1.0,1.0,274512.0,39216.0,0.0,39216.0,39216.0,247.1,35.3,0.0,35.3,35.3,61.0,8.7,2.6,14.0,6.1,48.6,6.9,2.1,10.5,3.3,52412.8,7487.5,0.0,11309.4,3677.4,47.2,6.7,2.0,10.2,3.3,7.0,100.0,7.0,-,-,-,-,-,
rl.avi,green toy,,Local,4,93726,4.5,0,111212,30357.9,7589.5,2573.7,9420.5,3323.5,7,1625.1,232.2,250.1,739.7,0.0,1404.1,200.6,206.3,599.6,0.0,1789.5,255.6,270.3,797.4,0.0,2157.0,308.1,321.6,945.5,0.0,1068.2,152.6,81.5,427.7,148.0,5.0,0.7,0.7,2.0,0.0,4.0,-,-,1.0,-,6.0,0.9,0.8,2.0,0.0,7.0,1.0,0.0,1.0,1.0,274512.0,39216.0,0.0,39216.0,39216.0,247.1,35.3,0.0,35.3,35.3,1.5,0.2,0.2,0.7,0.0,1.3,0.2,0.2,0.5,0.0,1356.1,193.7,0.0,599.6,0.0,1.2,0.2,0.2,0.5,0.0,4.0,57.1,1.0,-,-,-,-,-,
rl.avi,leg 1,,Local,5,39328,1.9,0,111212,61781.0,8825.9,5895.9,17481.2,559.9,9,44039.6,6291.4,2219.3,10677.7,2931.1,34931.3,4990.2,1488.6,7407.9,2809.2,38634.3,5519.2,1575.9,8185.0,3152.7,41659.0,5951.3,1646.1,8775.0,3520.9,1960.0,280.0,117.6,424.7,99.3,67.0,9.6,1.8,13.0,7.0,66.0,8.6,1.8,12.0,6.0,77.0,11.0,1.7,14.0,8.0,21.0,3.0,0.0,3.0,3.0,713251.0,101893.0,0.0,101893.0,101893.0,641.9,91.7,0.1,91.8,91.6,39.6,5.7,2.0,9.6,2.6,31.4,4.5,1.3,6.7,2.5,34153.9,4879.1,0.0,7371.4,2748.7,30.7,4.4,1.4,6.6,2.5,7.0,100.0,7.0,-,-,-,-,-,
rl.avi,leg 2,,Local,6,32105,1.5,0,111212,45379.3,6482.8,4996.9,17884.9,320.0,5,81375.4,11625.1,3437.0,16071.3,4779.6,93352.9,13336.1,6284.2,25435.5,3208.1,98372.9,14053.3,6422.7,26277.8,3463.6,103300.2,14757.2,6597.6,27115.0,3683.5,1751.4,250.2,89.8,395.7,108.0,116.0,16.6,4.7,20.0,6.0,115.0,15.6,4.7,19.0,5.0,148.0,21.1,6.5,28.0,6.0,21.0,3.0,0.0,3.0,3.0,713251.0,101893.0,0.0,101893.0,101893.0,641.9,91.7,0.1,91.8,91.6,73.2,10.5,3.1,14.5,4.3,84.0,12.0,5.7,22.9,2.9,91605.3,13086.5,0.0,25008.8,3163.6,82.4,11.8,5.6,22.5,2.8,7.0,100.0,7.0,-,-,-,-,-,
rl.avi,hand 2,,Local,7,17196,0.8,0,111212,335676.5,47953.8,29975.7,91669.1,286.0,21,21979.3,3139.9,1806.9,6414.2,820.9,18121.5,2588.8,1371.5,4920.7,360.0,20071.2,2867.3,1574.8,5604.8,388.0,21897.7,3128.2,1709.3,6058.9,432.0,2256.9,322.4,189.1,675.9,121.2,43.0,6.1,3.5,10.0,1.0,42.0,5.1,3.5,9.0,0.0,51.0,7.3,4.6,13.0,1.0,21.0,3.0,0.0,3.0,3.0,713251.0,101893.0,0.0,101893.0,101893.0,641.9,91.7,0.1,91.8,91.6,19.8,2.8,1.6,5.8,0.7,16.3,2.3,1.2,4.4,0.3,17744.7,2535.0,0.0,4806.3,360.0,16.0,2.3,1.2,4.3,0.3,7.0,100.0,6.0,-,-,-,-,-,
rl.avi,arm 2,,Local,8,14044,0.7,0,111212,241615.5,40269.2,30717.9,87630.0,6866.7,18,11905.5,1700.8,1879.9,6226.9,539.7,14183.1,2026.2,2033.1,6007.3,0.0,14957.9,2136.8,2107.0,6279.8,63.9,15835.1,2262.2,2202.9,6640.6,63.9,2644.5,377.8,508.4,1568.5,56.0,20.0,2.9,1.8,6.0,0.0,19.0,1.9,1.8,5.0,-,20.0,2.9,1.8,6.0,0.0,21.0,3.0,0.0,3.0,3.0,713251.0,101893.0,0.0,101893.0,101893.0,641.9,91.7,0.1,91.8,91.6,10.7,1.5,1.7,5.6,0.5,12.8,1.8,1.8,5.4,0.0,14183.1,2026.2,0.0,6007.3,0.0,12.8,1.8,1.8,5.4,0.0,6.0,85.7,6.0,-,-,-,-,-,
rl.avi,hand 1,,Local,9,16891,0.8,0,111212,282189.6,40312.8,27368.4,107195.0,25548.0,19,38238.7,5462.7,1882.4,7389.5,2736.7,29614.2,4230.6,2977.9,8257.1,603.8,31222.0,4460.3,3048.9,8614.2,671.8,32685.5,4669.4,3125.7,9059.3,735.9,2186.0,312.3,125.1,536.0,132.0,35.0,5.0,2.3,9.0,1.0,34.0,4.0,2.3,8.0,0.0,54.0,7.7,4.9,17.0,2.0,21.0,3.0,0.0,3.0,3.0,713251.0,101893.0,0.0,101893.0,101893.0,641.9,91.7,0.1,91.8,91.6,34.4,4.9,1.7,6.6,2.5,26.7,3.8,2.7,7.4,0.5,28813.0,4116.1,0.0,8067.2,549.6,25.9,3.7,2.6,7.3,0.5,7.0,100.0,6.0,-,-,-,-,-,
rl.avi,arm 1,,Local,10,15076,0.7,0,111212,139781.4,46593.8,19804.9,60922.4,21516.5,20,1794.8,256.4,137.6,503.2,86.1,789.8,112.8,149.7,360.7,0.0,1030.0,147.1,148.9,424.6,0.0,1163.9,166.3,174.2,499.6,0.0,565.2,80.7,78.4,323.9,105.3,4.0,0.6,0.7,2.0,0.0,3.0,-,-,1.0,-,4.0,0.6,0.7,2.0,0.0,21.0,3.0,0.0,3.0,3.0,713251.0,101893.0,0.0,101893.0,101893.0,641.9,91.7,0.1,91.8,91.6,1.6,0.2,0.1,0.5,0.1,0.7,0.1,0.1,0.3,0.0,789.8,112.8,0.0,360.7,0.0,0.7,0.1,0.1,0.3,0.0,3.0,42.9,1.0,-,-,-,-,-,
rl.avi,head,,Local,11,29274,1.4,0,111212,13295.5,1899.4,3030.0,8310.8,0.6,2,166829.4,23832.8,10286.1,42087.2,9953.6,160644.2,22949.2,10427.6,39426.9,10371.4,168351.4,24050.2,10604.2,40937.2,11363.7,175896.3,25128.0,10872.0,42619.7,12149.9,1957.8,279.7,162.9,488.0,65.3,164.0,23.4,8.3,36.0,12.0,163.0,22.4,8.3,35.0,11.0,235.0,33.6,16.8,67.0,15.0,21.0,3.0,0.0,3.0,3.0,713251.0,101893.0,0.0,101893.0,101893.0,641.9,91.7,0.1,91.8,91.6,150.1,21.4,9.3,37.9,9.0,144.6,20.7,9.4,35.5,9.3,157324.9,22475.0,0.0,38507.0,10336.5,141.6,20.2,9.1,34.7,9.3,7.0,100.0,7.0,-,-,-,-,-,
rl.avi,torso,,Local,12,21715,1.0,0,111212,1926.1,275.2,178.1,576.0,39.9,1,163665.3,23380.8,7649.8,39042.9,14939.2,158641.1,22663.0,9691.9,45190.1,15594.2,168556.9,24079.6,9634.9,46148.9,17262.7,177991.8,25427.4,9703.1,47242.7,18173.9,2051.5,293.1,84.6,488.0,215.9,214.0,30.6,10.9,56.0,19.0,213.0,29.6,10.9,55.0,18.0,258.0,36.9,14.2,68.0,20.0,21.0,3.0,0.0,3.0,3.0,713251.0,101893.0,0.0,101893.0,101893.0,641.9,91.7,0.1,91.8,91.6,147.3,21.0,6.9,35.1,13.5,142.8,20.4,8.7,40.6,14.0,157088.3,22441.2,0.0,45026.3,15271.0,141.4,20.2,8.7,40.5,13.7,7.0,100.0,7.0,-,-,-,-,-,
